"object","key","field","value","row_order","review_round","review_authority","ipcc_verdict","ipcc_source"
"MMS_DEFAULTS","composting","mcf_tropical","0.5",8,"ours","ours","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Composting - Static pile: 0.5 / 0.5 / 0.5, marked 'Not temperature dependant'. This was briefly recorded as a DEVIATION_OPEN on the grounds that 2019R gives Static pile (Forced aeration) 1.00 / 2.00 / 2.50 and 0.5 is the 2019R In-vessel figure. That reading was WRONG: the tool's declared MCF basis is the 2006 table, where static pile IS 0.5, and 10 of the 12 systems read their MCF from it. The variant is consistent across all three coefficient families; only the edition differs between families, which is the documented tool-wide convention. A 2019R user does get 0.5 rather than 1.00 to 2.50, and that is part of the same documented MCF basis, alongside pasture"
"MMS_DEFAULTS","composting","mcf_tropical_dry","0.5",8,"","","DEVIATION_DOCUMENTED","Mirrors mcf_tropical on every system. The 2019 Refinement splits ten climate zones including Tropical Dry, which the tool's four-band model does not resolve; the tropical value is used for both"
"MMS_DEFAULTS","composting","mcf_temperate","0.5",8,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Composting - Static pile: 0.5 / 0.5 / 0.5, marked 'Not temperature dependant'. This was briefly recorded as a DEVIATION_OPEN on the grounds that 2019R gives Static pile (Forced aeration) 1.00 / 2.00 / 2.50 and 0.5 is the 2019R In-vessel figure. That reading was WRONG: the tool's declared MCF basis is the 2006 table, where static pile IS 0.5, and 10 of the 12 systems read their MCF from it. The variant is consistent across all three coefficient families; only the edition differs between families, which is the documented tool-wide convention. A 2019R user does get 0.5 rather than 1.00 to 2.50, and that is part of the same documented MCF basis, alongside pasture"
"MMS_DEFAULTS","composting","mcf_boreal","0.5",8,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Composting - Static pile: 0.5 / 0.5 / 0.5, marked 'Not temperature dependant'. This was briefly recorded as a DEVIATION_OPEN on the grounds that 2019R gives Static pile (Forced aeration) 1.00 / 2.00 / 2.50 and 0.5 is the 2019R In-vessel figure. That reading was WRONG: the tool's declared MCF basis is the 2006 table, where static pile IS 0.5, and 10 of the 12 systems read their MCF from it. The variant is consistent across all three coefficient families; only the edition differs between families, which is the documented tool-wide convention. A 2019R user does get 0.5 rather than 1.00 to 2.50, and that is part of the same documented MCF basis, alongside pasture"
"MMS_DEFAULTS","composting","ef3","0.01",8,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.21 (Updated), Composting - Static Pile (Forced aeration): 0.010"
"MMS_DEFAULTS","lagoon","label","Anaerobic Lagoon",9,"","","META","Display string, not a value"
"MMS_DEFAULTS","lagoon","versions","2006,2019",9,"","","META","Which guideline editions offer this system"
"MMS_DEFAULTS","lagoon","ipcc_variant","Uncovered anaerobic lagoon",9,"","","META","Records which IPCC sub-type the row models"
"MMS_DEFAULTS","lagoon","mcf_tropical","80",9,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Uncovered anaerobic lagoon: 66 / 77 / 80. boreal = the '<= 10 C' column, temperate = the '19 C' column, tropical = the '>= 28 C' column"
"MMS_DEFAULTS","lagoon","mcf_tropical_dry","80",9,"","","DEVIATION_DOCUMENTED","Mirrors mcf_tropical on every system. The 2019 Refinement splits ten climate zones including Tropical Dry, which the tool's four-band model does not resolve; the tropical value is used for both"
"MMS_DEFAULTS","lagoon","mcf_temperate","77",9,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Uncovered anaerobic lagoon: 66 / 77 / 80. boreal = the '<= 10 C' column, temperate = the '19 C' column, tropical = the '>= 28 C' column"
"MMS_DEFAULTS","lagoon","mcf_boreal","66",9,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Uncovered anaerobic lagoon: 66 / 77 / 80. boreal = the '<= 10 C' column, temperate = the '19 C' column, tropical = the '>= 28 C' column"
"MMS_DEFAULTS","lagoon","ef3","0",9,"","","CONFIRMED","2019R V4 Ch10 Table 10.21 (Updated), Uncovered anaerobic lagoon: 0"
"MMS_DEFAULTS","anaerobic_digester","label","Anaerobic Digester / Biogas (low leakage, open storage)",10,"","","META","Display string, not a value"
"MMS_DEFAULTS","anaerobic_digester","versions","2019",10,"","","META","Which guideline editions offer this system"
"MMS_DEFAULTS","anaerobic_digester","ipcc_variant","Anaerobic digester, low leakage, high-quality industrial technology, open storage",10,"","","META","Records which IPCC sub-type the row models"
"MMS_DEFAULTS","anaerobic_digester","mcf_tropical","4.59",10,"","","CONFIRMED","2019R V4 Ch10 Table 10A.11, high quality biogas digester with open storage: 3.55 cold / 4.38 temperate / 4.59 warm. The 2006 table gives only a 0 to 100% range requiring Formula 1"
"MMS_DEFAULTS","anaerobic_digester","mcf_tropical_dry","4.59",10,"","","DEVIATION_DOCUMENTED","Mirrors mcf_tropical on every system. The 2019 Refinement splits ten climate zones including Tropical Dry, which the tool's four-band model does not resolve; the tropical value is used for both"
"MMS_DEFAULTS","anaerobic_digester","mcf_temperate","4.38",10,"","","CONFIRMED","2019R V4 Ch10 Table 10A.11, high quality biogas digester with open storage: 3.55 cold / 4.38 temperate / 4.59 warm. The 2006 table gives only a 0 to 100% range requiring Formula 1"
"MMS_DEFAULTS","anaerobic_digester","mcf_boreal","3.55",10,"","","CONFIRMED","2019R V4 Ch10 Table 10A.11, high quality biogas digester with open storage: 3.55 cold / 4.38 temperate / 4.59 warm. The 2006 table gives only a 0 to 100% range requiring Formula 1"
"MMS_DEFAULTS","anaerobic_digester","ef3","6e-04",10,"","","CONFIRMED","2019R V4 Ch10 Table 10.21 (Updated), Anaerobic digester: 0.0006"
"MMS_DEFAULTS","aerobic_treatment","label","Aerobic Treatment (2019)",11,"","","META","Display string, not a value"
"MMS_DEFAULTS","aerobic_treatment","versions","2019",11,"","","META","Which guideline editions offer this system"
"MMS_DEFAULTS","aerobic_treatment","ipcc_variant","Aerobic treatment, forced aeration",11,"","","META","Records which IPCC sub-type the row models"
"MMS_DEFAULTS","aerobic_treatment","mcf_tropical","0",11,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Aerobic treatment: 0 / 0 / 0"
"MMS_DEFAULTS","aerobic_treatment","mcf_tropical_dry","0",11,"","","DEVIATION_DOCUMENTED","Mirrors mcf_tropical on every system. The 2019 Refinement splits ten climate zones including Tropical Dry, which the tool's four-band model does not resolve; the tropical value is used for both"
"MMS_DEFAULTS","aerobic_treatment","mcf_temperate","0",11,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Aerobic treatment: 0 / 0 / 0"
"MMS_DEFAULTS","aerobic_treatment","mcf_boreal","0",11,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Aerobic treatment: 0 / 0 / 0"
"MMS_DEFAULTS","aerobic_treatment","ef3","0.005",11,"","","CONFIRMED","2019R V4 Ch10 Table 10.21 (Updated), Aerobic treatment, forced aeration: 0.005"
"MMS_DEFAULTS","burned_for_fuel","label","Burned for Fuel (2019)",12,"","","META","Display string, not a value"
"MMS_DEFAULTS","burned_for_fuel","versions","2019",12,"","","META","Which guideline editions offer this system"
"MMS_DEFAULTS","burned_for_fuel","ipcc_variant","Burned for fuel",12,"","","META","Records which IPCC sub-type the row models"
"MMS_DEFAULTS","burned_for_fuel","mcf_tropical","10",12,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Burned for fuel: 10 / 10 / 10"
"MMS_DEFAULTS","burned_for_fuel","mcf_tropical_dry","10",12,"","","DEVIATION_DOCUMENTED","Mirrors mcf_tropical on every system. The 2019 Refinement splits ten climate zones including Tropical Dry, which the tool's four-band model does not resolve; the tropical value is used for both"
"MMS_DEFAULTS","burned_for_fuel","mcf_temperate","10",12,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Burned for fuel: 10 / 10 / 10"
"MMS_DEFAULTS","burned_for_fuel","mcf_boreal","10",12,"","","CONFIRMED","2006 V4 Ch10 Table 10.17, MCF by average annual temperature, Burned for fuel: 10 / 10 / 10"
"MMS_DEFAULTS","burned_for_fuel","ef3","0",12,"","","CONFIRMED","2019R V4 Ch10 Table 10.21 (Updated): reported under Fuel Combustion, not as manure management"
"MMS_FRAC_DEFAULTS_2019","pasture","frac_gas","0",1,"","","CONFIRMED","Not in Table 10.22. Pasture volatilisation and leaching are the Chapter 11 Frac_*_PRP pathway, so zero here is correct and avoids double counting"
"MMS_FRAC_DEFAULTS_2019","pasture","frac_gas_low","0",1,"","","CONFIRMED","Not in Table 10.22. Pasture volatilisation and leaching are the Chapter 11 Frac_*_PRP pathway, so zero here is correct and avoids double counting"
"MMS_FRAC_DEFAULTS_2019","pasture","frac_gas_high","0",1,"","","CONFIRMED","Not in Table 10.22. Pasture volatilisation and leaching are the Chapter 11 Frac_*_PRP pathway, so zero here is correct and avoids double counting"
"MMS_FRAC_DEFAULTS_2019","pasture","frac_leach","0",1,"","","CONFIRMED","Not in Table 10.22. Pasture volatilisation and leaching are the Chapter 11 Frac_*_PRP pathway, so zero here is correct and avoids double counting"
"MMS_FRAC_DEFAULTS_2019","pasture","frac_leach_low","0",1,"","","CONFIRMED","Not in Table 10.22. Pasture volatilisation and leaching are the Chapter 11 Frac_*_PRP pathway, so zero here is correct and avoids double counting"
"MMS_FRAC_DEFAULTS_2019","pasture","frac_leach_high","0",1,"","","CONFIRMED","Not in Table 10.22. Pasture volatilisation and leaching are the Chapter 11 Frac_*_PRP pathway, so zero here is correct and avoids double counting"
"MMS_FRAC_DEFAULTS_2019","daily_spread","frac_gas","0.07",2,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Daily spread: 0.07 (0.05-0.60), leach 0"
"MMS_FRAC_DEFAULTS_2019","daily_spread","frac_gas_low","0.05",2,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Daily spread: 0.07 (0.05-0.60), leach 0"
"MMS_FRAC_DEFAULTS_2019","daily_spread","frac_gas_high","0.6",2,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Daily spread: 0.07 (0.05-0.60), leach 0"
"MMS_FRAC_DEFAULTS_2019","daily_spread","frac_leach","0",2,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Daily spread: 0.07 (0.05-0.60), leach 0"
"MMS_FRAC_DEFAULTS_2019","daily_spread","frac_leach_low","0",2,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives leaching 0 for this system, so the bounds are 0 as well. Daily spread: 0.07 (0.05-0.60), leach 0"
"MMS_FRAC_DEFAULTS_2019","daily_spread","frac_leach_high","0",2,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives leaching 0 for this system, so the bounds are 0 as well. Daily spread: 0.07 (0.05-0.60), leach 0"
"MMS_FRAC_DEFAULTS_2019","solid_storage","frac_gas","0.45",3,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Solid storage plain: 0.45 (0.10-0.65), leach 0.02"
"MMS_FRAC_DEFAULTS_2019","solid_storage","frac_gas_low","0.1",3,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Solid storage plain: 0.45 (0.10-0.65), leach 0.02"
"MMS_FRAC_DEFAULTS_2019","solid_storage","frac_gas_high","0.65",3,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Solid storage plain: 0.45 (0.10-0.65), leach 0.02"
"MMS_FRAC_DEFAULTS_2019","solid_storage","frac_leach","0.02",3,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Solid storage plain: 0.45 (0.10-0.65), leach 0.02"
"MMS_FRAC_DEFAULTS_2019","solid_storage","frac_leach_low","0.01",3,"","","DEVIATION_DOCUMENTED","IPCC publishes the leaching fraction for this system as a point value with no range. The tool applies a +/- 50% band so the parameter can be sampled"
"MMS_FRAC_DEFAULTS_2019","solid_storage","frac_leach_high","0.03",3,"","","DEVIATION_DOCUMENTED","IPCC publishes the leaching fraction for this system as a point value with no range. The tool applies a +/- 50% band so the parameter can be sampled"
"MMS_FRAC_DEFAULTS_2019","solid_storage_covered","frac_gas","0.22",4,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Solid storage Covered/compacted: 0.22 (0.03-0.26), leach 0"
"MMS_FRAC_DEFAULTS_2019","solid_storage_covered","frac_gas_low","0.03",4,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Solid storage Covered/compacted: 0.22 (0.03-0.26), leach 0"
"MMS_FRAC_DEFAULTS_2019","solid_storage_covered","frac_gas_high","0.26",4,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Solid storage Covered/compacted: 0.22 (0.03-0.26), leach 0"
"MMS_FRAC_DEFAULTS_2019","solid_storage_covered","frac_leach","0",4,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Solid storage Covered/compacted: 0.22 (0.03-0.26), leach 0"
"MMS_FRAC_DEFAULTS_2019","solid_storage_covered","frac_leach_low","0",4,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives leaching 0 for this system, so the bounds are 0 as well. Solid storage Covered/compacted: 0.22 (0.03-0.26), leach 0"
"MMS_FRAC_DEFAULTS_2019","solid_storage_covered","frac_leach_high","0",4,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives leaching 0 for this system, so the bounds are 0 as well. Solid storage Covered/compacted: 0.22 (0.03-0.26), leach 0"
"MMS_FRAC_DEFAULTS_2019","dry_lot","frac_gas","0.3",5,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Dry lot: 0.30 (0.20-0.50), leach 0.035 (0-0.07) per footnote 4"
"MMS_FRAC_DEFAULTS_2019","dry_lot","frac_gas_low","0.2",5,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Dry lot: 0.30 (0.20-0.50), leach 0.035 (0-0.07) per footnote 4"
"MMS_FRAC_DEFAULTS_2019","dry_lot","frac_gas_high","0.5",5,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Dry lot: 0.30 (0.20-0.50), leach 0.035 (0-0.07) per footnote 4"
"MMS_FRAC_DEFAULTS_2019","dry_lot","frac_leach","0.035",5,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Dry lot: 0.30 (0.20-0.50), leach 0.035 (0-0.07) per footnote 4"
"MMS_FRAC_DEFAULTS_2019","dry_lot","frac_leach_low","0",5,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 footnote 4: uncertainty range 0 to 0.07"
"MMS_FRAC_DEFAULTS_2019","dry_lot","frac_leach_high","0.07",5,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 footnote 4: uncertainty range 0 to 0.07"
"MMS_FRAC_DEFAULTS_2019","deep_bedding","frac_gas","0.25",6,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Cattle and swine deep bedding: 0.25 (0.10-0.30), leach 0.035"
"MMS_FRAC_DEFAULTS_2019","deep_bedding","frac_gas_low","0.1",6,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Cattle and swine deep bedding: 0.25 (0.10-0.30), leach 0.035"
"MMS_FRAC_DEFAULTS_2019","deep_bedding","frac_gas_high","0.3",6,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Cattle and swine deep bedding: 0.25 (0.10-0.30), leach 0.035"
"MMS_FRAC_DEFAULTS_2019","deep_bedding","frac_leach","0.035",6,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Cattle and swine deep bedding: 0.25 (0.10-0.30), leach 0.035"
"MMS_FRAC_DEFAULTS_2019","deep_bedding","frac_leach_low","0",6,"","","DEVIATION_DOCUMENTED","IPCC gives leach 0.035 as a point value for deep bedding with no range. The tool borrows the dry-lot range (footnote 4), which is the same central value"
"MMS_FRAC_DEFAULTS_2019","deep_bedding","frac_leach_high","0.07",6,"","","DEVIATION_DOCUMENTED","IPCC gives leach 0.035 as a point value for deep bedding with no range. The tool borrows the dry-lot range (footnote 4), which is the same central value"
"MMS_FRAC_DEFAULTS_2019","liquid_slurry","frac_gas","0.3",7,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Liquid/Slurry With natural crust cover: 0.30 (0.09-0.36), leach 0"
"MMS_FRAC_DEFAULTS_2019","liquid_slurry","frac_gas_low","0.09",7,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Liquid/Slurry With natural crust cover: 0.30 (0.09-0.36), leach 0"
"MMS_FRAC_DEFAULTS_2019","liquid_slurry","frac_gas_high","0.36",7,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Liquid/Slurry With natural crust cover: 0.30 (0.09-0.36), leach 0"
"MMS_FRAC_DEFAULTS_2019","liquid_slurry","frac_leach","0",7,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Liquid/Slurry With natural crust cover: 0.30 (0.09-0.36), leach 0"
"MMS_FRAC_DEFAULTS_2019","liquid_slurry","frac_leach_low","0",7,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives leaching 0 for this system, so the bounds are 0 as well. Liquid/Slurry With natural crust cover: 0.30 (0.09-0.36), leach 0"
"MMS_FRAC_DEFAULTS_2019","liquid_slurry","frac_leach_high","0",7,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives leaching 0 for this system, so the bounds are 0 as well. Liquid/Slurry With natural crust cover: 0.30 (0.09-0.36), leach 0"
"MMS_FRAC_DEFAULTS_2019","anaerobic_digester","frac_gas","0.48",8,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives Anaerobic digester as a bare range 0.05 to 0.50 with no central, and footnote 3 tells you which end applies: 'The lower range of 0.05 losses is valid for digestate with a high dry matter content AND A COVER', and 'It is advised to use the liquid slurry without cover for uncovered digestate'. This row declares OPEN STORAGE, and its MCF comes from the Table 10A.11 open-storage row, so the covered figure was the wrong end of the range. Following footnote 3, the value is the Liquid/Slurry without natural crust cover, Other Cattle figure: 0.48 (0.15-0.60). It was previously 0.05 (0.02-0.08), roughly ten times too low and with a sampled range sitting entirely below IPCC's floor"
"MMS_FRAC_DEFAULTS_2019","anaerobic_digester","frac_gas_low","0.15",8,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives Anaerobic digester as a bare range 0.05 to 0.50 with no central, and footnote 3 tells you which end applies: 'The lower range of 0.05 losses is valid for digestate with a high dry matter content AND A COVER', and 'It is advised to use the liquid slurry without cover for uncovered digestate'. This row declares OPEN STORAGE, and its MCF comes from the Table 10A.11 open-storage row, so the covered figure was the wrong end of the range. Following footnote 3, the value is the Liquid/Slurry without natural crust cover, Other Cattle figure: 0.48 (0.15-0.60). It was previously 0.05 (0.02-0.08), roughly ten times too low and with a sampled range sitting entirely below IPCC's floor"
"MMS_FRAC_DEFAULTS_2019","anaerobic_digester","frac_gas_high","0.60",8,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives Anaerobic digester as a bare range 0.05 to 0.50 with no central, and footnote 3 tells you which end applies: 'The lower range of 0.05 losses is valid for digestate with a high dry matter content AND A COVER', and 'It is advised to use the liquid slurry without cover for uncovered digestate'. This row declares OPEN STORAGE, and its MCF comes from the Table 10A.11 open-storage row, so the covered figure was the wrong end of the range. Following footnote 3, the value is the Liquid/Slurry without natural crust cover, Other Cattle figure: 0.48 (0.15-0.60). It was previously 0.05 (0.02-0.08), roughly ten times too low and with a sampled range sitting entirely below IPCC's floor"
"MMS_FRAC_DEFAULTS_2019","anaerobic_digester","frac_leach","0",8,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98, Anaerobic digester: leach 0"
"MMS_FRAC_DEFAULTS_2019","anaerobic_digester","frac_leach_low","0",8,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98, Anaerobic digester: leach 0"
"MMS_FRAC_DEFAULTS_2019","anaerobic_digester","frac_leach_high","0",8,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98, Anaerobic digester: leach 0"
"MMS_FRAC_DEFAULTS_2019","composting","frac_gas","0.65",9,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Composting Static Pile: 0.65 (0.14-0.70), leach 0.06"
"MMS_FRAC_DEFAULTS_2019","composting","frac_gas_low","0.14",9,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Composting Static Pile: 0.65 (0.14-0.70), leach 0.06"
"MMS_FRAC_DEFAULTS_2019","composting","frac_gas_high","0.7",9,"ours","ours","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Composting Static Pile: 0.65 (0.14-0.70), leach 0.06"
"MMS_FRAC_DEFAULTS_2019","composting","frac_leach","0.06",9,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Composting Static Pile: 0.65 (0.14-0.70), leach 0.06"
"MMS_FRAC_DEFAULTS_2019","composting","frac_leach_low","0.03",9,"","","DEVIATION_DOCUMENTED","IPCC publishes the leaching fraction for this system as a point value with no range. The tool applies a +/- 50% band so the parameter can be sampled"
"MMS_FRAC_DEFAULTS_2019","composting","frac_leach_high","0.09",9,"","","DEVIATION_DOCUMENTED","IPCC publishes the leaching fraction for this system as a point value with no range. The tool applies a +/- 50% band so the parameter can be sampled"
"MMS_FRAC_DEFAULTS_2019","aerobic_treatment","frac_gas","0.85",10,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Aerobic treatment Forced aeration: 0.85 (0.27-1), leach 0"
"MMS_FRAC_DEFAULTS_2019","aerobic_treatment","frac_gas_low","0.27",10,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Aerobic treatment Forced aeration: 0.85 (0.27-1), leach 0"
"MMS_FRAC_DEFAULTS_2019","aerobic_treatment","frac_gas_high","1",10,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Aerobic treatment Forced aeration: 0.85 (0.27-1), leach 0"
"MMS_FRAC_DEFAULTS_2019","aerobic_treatment","frac_leach","0",10,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Aerobic treatment Forced aeration: 0.85 (0.27-1), leach 0"
"MMS_FRAC_DEFAULTS_2019","aerobic_treatment","frac_leach_low","0",10,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives leaching 0 for this system, so the bounds are 0 as well. Aerobic treatment Forced aeration: 0.85 (0.27-1), leach 0"
"MMS_FRAC_DEFAULTS_2019","aerobic_treatment","frac_leach_high","0",10,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives leaching 0 for this system, so the bounds are 0 as well. Aerobic treatment Forced aeration: 0.85 (0.27-1), leach 0"
"MMS_FRAC_DEFAULTS_2019","lagoon","frac_gas","0.35",11,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Uncovered anaerobic lagoon: 0.35 (0.20-0.80), leach 0"
"MMS_FRAC_DEFAULTS_2019","lagoon","frac_gas_low","0.2",11,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Uncovered anaerobic lagoon: 0.35 (0.20-0.80), leach 0"
"MMS_FRAC_DEFAULTS_2019","lagoon","frac_gas_high","0.8",11,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Uncovered anaerobic lagoon: 0.35 (0.20-0.80), leach 0"
"MMS_FRAC_DEFAULTS_2019","lagoon","frac_leach","0",11,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98. Uncovered anaerobic lagoon: 0.35 (0.20-0.80), leach 0"
"MMS_FRAC_DEFAULTS_2019","lagoon","frac_leach_low","0",11,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives leaching 0 for this system, so the bounds are 0 as well. Uncovered anaerobic lagoon: 0.35 (0.20-0.80), leach 0"
"MMS_FRAC_DEFAULTS_2019","lagoon","frac_leach_high","0",11,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated), Other Cattle column, pp.10.97-98 gives leaching 0 for this system, so the bounds are 0 as well. Uncovered anaerobic lagoon: 0.35 (0.20-0.80), leach 0"
"MMS_FRAC_DEFAULTS_2019","burned_for_fuel","frac_gas","0",12,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated): Burned for fuel or as waste is NA; the N is reported under Fuel Combustion"
"MMS_FRAC_DEFAULTS_2019","burned_for_fuel","frac_gas_low","0",12,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated): Burned for fuel or as waste is NA; the N is reported under Fuel Combustion"
"MMS_FRAC_DEFAULTS_2019","burned_for_fuel","frac_gas_high","0",12,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated): Burned for fuel or as waste is NA; the N is reported under Fuel Combustion"
"MMS_FRAC_DEFAULTS_2019","burned_for_fuel","frac_leach","0",12,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated): Burned for fuel or as waste is NA; the N is reported under Fuel Combustion"
"MMS_FRAC_DEFAULTS_2019","burned_for_fuel","frac_leach_low","0",12,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated): Burned for fuel or as waste is NA; the N is reported under Fuel Combustion"
"MMS_FRAC_DEFAULTS_2019","burned_for_fuel","frac_leach_high","0",12,"","","CONFIRMED","2019R V4 Ch10 Table 10.22 (Updated): Burned for fuel or as waste is NA; the N is reported under Fuel Combustion"
"CFI_BY_SUBCAT","dairy_cows","value","0.386",1,"internal","internal","CONFIRMED","2019R V4 Ch10 Table 10.4 (Updated), p.10.24: 0.386 lactating cows, 0.370 bulls (intact males), 0.322 all non-lactating cows, steers, heifers and calves"
